date,temperature,humidity,wind_speed,wind_direction,pressure,PM2.5,CO,NO,NO2,O3,PB,PM10,SO2
2022-01-11,62.2,25.1,4.4,12.0,1023.2,4.4,0.7,0.048,50.0,0.03,0.006,24.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,4.4,0.7,0.048,45.9,0.03,0.006,19.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,4.4,0.7,0.048,45.9,0.03,0.006,24.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,4.4,0.7,0.048,45.9,0.03,0.006,19.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,4.4,0.7,0.048,45.9,0.03,0.006,24.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,5.9,0.8,0.048,50.0,0.03,0.006,19.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,5.9,0.8,0.048,50.0,0.03,0.006,24.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,5.9,0.8,0.048,50.0,0.03,0.006,19.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,5.9,0.8,0.048,50.0,0.03,0.006,24.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,5.9,0.8,0.048,45.9,0.03,0.006,19.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,5.9,0.8,0.048,45.9,0.03,0.006,24.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,5.9,0.8,0.048,45.9,0.03,0.006,19.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,5.9,0.8,0.048,45.9,0.03,0.006,24.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,5.9,0.7,0.048,50.0,0.03,0.006,19.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,5.9,0.7,0.048,50.0,0.03,0.006,24.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,5.9,0.7,0.048,50.0,0.03,0.006,19.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,5.9,0.7,0.048,50.0,0.03,0.006,24.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,5.9,0.7,0.048,45.9,0.03,0.006,19.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,5.9,0.7,0.048,45.9,0.03,0.006,24.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,5.9,0.7,0.048,45.9,0.03,0.006,19.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,5.9,0.7,0.048,45.9,0.03,0.006,24.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,7.0,0.8,0.048,50.0,0.03,0.006,19.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,7.0,0.8,0.048,50.0,0.03,0.006,24.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,7.0,0.8,0.048,50.0,0.03,0.006,19.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,7.0,0.8,0.048,50.0,0.03,0.006,24.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,7.0,0.8,0.048,45.9,0.03,0.006,19.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,7.0,0.8,0.048,45.9,0.03,0.006,24.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,7.0,0.8,0.048,45.9,0.03,0.006,19.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,7.0,0.8,0.048,45.9,0.03,0.006,24.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,7.0,0.7,0.048,50.0,0.03,0.006,19.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,7.0,0.7,0.048,50.0,0.03,0.006,24.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,7.0,0.7,0.048,50.0,0.03,0.006,19.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,7.0,0.7,0.048,50.0,0.03,0.006,24.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,7.0,0.7,0.048,45.9,0.03,0.006,19.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,7.0,0.7,0.048,45.9,0.03,0.006,24.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,7.0,0.7,0.048,45.9,0.03,0.006,19.0,0.5
2022-01-11,62.2,25.1,4.4,12.0,1023.2,7.0,0.7,0.048,45.9,0.03,0.006,24.0,0.5
2022-01-12,60.8,31.5,3.6,355.9,1022.5,8.2,1.0,0.119,47.3,0.02,,33.0,0.8
2022-01-12,60.8,31.5,3.6,355.9,1022.5,8.2,1.0,0.119,44.6,0.02,,33.0,0.8
2022-01-12,60.8,31.5,3.6,355.9,1022.5,8.2,1.0,0.119,47.3,0.02,,33.0,0.8
2022-01-12,60.8,31.5,3.6,355.9,1022.5,8.2,1.0,0.119,44.6,0.02,,33.0,0.8
2022-01-12,60.8,31.5,3.6,355.9,1022.5,6.9,1.0,0.119,47.3,0.02,,33.0,0.8
2022-01-12,60.8,31.5,3.6,355.9,1022.5,6.9,1.0,0.119,44.6,0.02,,33.0,0.8
2022-01-12,60.8,31.5,3.6,355.9,1022.5,6.9,1.0,0.119,47.3,0.02,,33.0,0.8
2022-01-12,60.8,31.5,3.6,355.9,1022.5,6.9,1.0,0.119,44.6,0.02,,33.0,0.8
2022-01-13,62.0,38.8,4.5,346.3,1021.4,16.3,1.4,0.141,63.4,0.004,,46.0,1.2
2022-01-13,62.0,38.8,4.5,346.3,1021.4,16.3,1.4,0.141,57.3,0.004,,46.0,1.2
2022-01-13,62.0,38.8,4.5,346.3,1021.4,16.3,1.3,0.141,63.4,0.004,,46.0,1.2
2022-01-13,62.0,38.8,4.5,346.3,1021.4,16.3,1.3,0.141,57.3,0.004,,46.0,1.2
2022-01-13,62.0,38.8,4.5,346.3,1021.4,14.5,1.4,0.141,63.4,0.004,,46.0,1.2
2022-01-13,62.0,38.8,4.5,346.3,1021.4,14.5,1.4,0.141,57.3,0.004,,46.0,1.2
2022-01-13,62.0,38.8,4.5,346.3,1021.4,14.5,1.3,0.141,63.4,0.004,,46.0,1.2
2022-01-13,62.0,38.8,4.5,346.3,1021.4,14.5,1.3,0.141,57.3,0.004,,46.0,1.2
2022-01-14,61.3,51.1,4.2,292.3,1018.8,19.7,1.5,0.126,58.3,0.019,,46.0,1.1
2022-01-14,61.3,51.1,4.2,292.3,1018.8,19.7,1.5,0.126,51.7,0.019,,46.0,1.1
2022-01-14,61.3,51.1,4.2,292.3,1018.8,19.7,1.4,0.126,58.3,0.019,,46.0,1.1
2022-01-14,61.3,51.1,4.2,292.3,1018.8,19.7,1.4,0.126,51.7,0.019,,46.0,1.1
2022-01-14,61.3,51.1,4.2,292.3,1018.8,19.3,1.5,0.126,58.3,0.019,,46.0,1.1
2022-01-14,61.3,51.1,4.2,292.3,1018.8,19.3,1.5,0.126,51.7,0.019,,46.0,1.1
2022-01-14,61.3,51.1,4.2,292.3,1018.8,19.3,1.4,0.126,58.3,0.019,,46.0,1.1
2022-01-14,61.3,51.1,4.2,292.3,1018.8,19.3,1.4,0.126,51.7,0.019,,46.0,1.1
2022-01-15,60.5,50.9,4.7,310.6,1020.1,9.3,1.4,0.088,46.0,0.022,,25.0,0.6
2022-01-15,60.5,50.9,4.7,310.6,1020.1,9.3,1.4,0.088,40.2,0.022,,25.0,0.6
2022-01-15,60.5,50.9,4.7,310.6,1020.1,9.3,1.3,0.088,46.0,0.022,,25.0,0.6
2022-01-15,60.5,50.9,4.7,310.6,1020.1,9.3,1.3,0.088,40.2,0.022,,25.0,0.6
2022-01-15,60.5,50.9,4.7,310.6,1020.1,9.5,1.4,0.088,46.0,0.022,,25.0,0.6
2022-01-15,60.5,50.9,4.7,310.6,1020.1,9.5,1.4,0.088,40.2,0.022,,25.0,0.6
2022-01-15,60.5,50.9,4.7,310.6,1020.1,9.5,1.3,0.088,46.0,0.022,,25.0,0.6
2022-01-15,60.5,50.9,4.7,310.6,1020.1,9.5,1.3,0.088,40.2,0.022,,25.0,0.6
2022-01-16,65.6,33.1,5.1,4.8,1017.4,6.9,0.4,0.007,42.0,0.035,,16.0,0.7
2022-01-16,65.6,33.1,5.1,4.8,1017.4,6.9,0.4,0.007,36.2,0.035,,16.0,0.7
2022-01-16,65.6,33.1,5.1,4.8,1017.4,6.9,0.4,0.007,42.0,0.035,,16.0,0.7
2022-01-16,65.6,33.1,5.1,4.8,1017.4,6.9,0.4,0.007,36.2,0.035,,16.0,0.7
2022-01-16,65.6,33.1,5.1,4.8,1017.4,5.6,0.4,0.007,42.0,0.035,,16.0,0.7
2022-01-16,65.6,33.1,5.1,4.8,1017.4,5.6,0.4,0.007,36.2,0.035,,16.0,0.7
2022-01-16,65.6,33.1,5.1,4.8,1017.4,5.6,0.4,0.007,42.0,0.035,,16.0,0.7
2022-01-16,65.6,33.1,5.1,4.8,1017.4,5.6,0.4,0.007,36.2,0.035,,16.0,0.7
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.2,0.4,0.013,35.0,0.026,0.004,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.2,0.4,0.013,35.0,0.026,0.004,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.2,0.4,0.013,35.0,0.026,0.003,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.2,0.4,0.013,35.0,0.026,0.003,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.2,0.4,0.013,29.8,0.026,0.004,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.2,0.4,0.013,29.8,0.026,0.004,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.2,0.4,0.013,29.8,0.026,0.003,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.2,0.4,0.013,29.8,0.026,0.003,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.2,0.4,0.013,35.0,0.026,0.004,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.2,0.4,0.013,35.0,0.026,0.004,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.2,0.4,0.013,35.0,0.026,0.003,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.2,0.4,0.013,35.0,0.026,0.003,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.2,0.4,0.013,29.8,0.026,0.004,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.2,0.4,0.013,29.8,0.026,0.004,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.2,0.4,0.013,29.8,0.026,0.003,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.2,0.4,0.013,29.8,0.026,0.003,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.5,0.4,0.013,35.0,0.026,0.004,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.5,0.4,0.013,35.0,0.026,0.004,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.5,0.4,0.013,35.0,0.026,0.003,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.5,0.4,0.013,35.0,0.026,0.003,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.5,0.4,0.013,29.8,0.026,0.004,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.5,0.4,0.013,29.8,0.026,0.004,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.5,0.4,0.013,29.8,0.026,0.003,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.5,0.4,0.013,29.8,0.026,0.003,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.5,0.4,0.013,35.0,0.026,0.004,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.5,0.4,0.013,35.0,0.026,0.004,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.5,0.4,0.013,35.0,0.026,0.003,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.5,0.4,0.013,35.0,0.026,0.003,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.5,0.4,0.013,29.8,0.026,0.004,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.5,0.4,0.013,29.8,0.026,0.004,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.5,0.4,0.013,29.8,0.026,0.003,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,13.5,0.4,0.013,29.8,0.026,0.003,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,10.4,0.4,0.013,35.0,0.026,0.004,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,10.4,0.4,0.013,35.0,0.026,0.004,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,10.4,0.4,0.013,35.0,0.026,0.003,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,10.4,0.4,0.013,35.0,0.026,0.003,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,10.4,0.4,0.013,29.8,0.026,0.004,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,10.4,0.4,0.013,29.8,0.026,0.004,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,10.4,0.4,0.013,29.8,0.026,0.003,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,10.4,0.4,0.013,29.8,0.026,0.003,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,10.4,0.4,0.013,35.0,0.026,0.004,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,10.4,0.4,0.013,35.0,0.026,0.004,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,10.4,0.4,0.013,35.0,0.026,0.003,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,10.4,0.4,0.013,35.0,0.026,0.003,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,10.4,0.4,0.013,29.8,0.026,0.004,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,10.4,0.4,0.013,29.8,0.026,0.004,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,10.4,0.4,0.013,29.8,0.026,0.003,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,10.4,0.4,0.013,29.8,0.026,0.003,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,11.9,0.4,0.013,35.0,0.026,0.004,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,11.9,0.4,0.013,35.0,0.026,0.004,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,11.9,0.4,0.013,35.0,0.026,0.003,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,11.9,0.4,0.013,35.0,0.026,0.003,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,11.9,0.4,0.013,29.8,0.026,0.004,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,11.9,0.4,0.013,29.8,0.026,0.004,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,11.9,0.4,0.013,29.8,0.026,0.003,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,11.9,0.4,0.013,29.8,0.026,0.003,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,11.9,0.4,0.013,35.0,0.026,0.004,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,11.9,0.4,0.013,35.0,0.026,0.004,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,11.9,0.4,0.013,35.0,0.026,0.003,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,11.9,0.4,0.013,35.0,0.026,0.003,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,11.9,0.4,0.013,29.8,0.026,0.004,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,11.9,0.4,0.013,29.8,0.026,0.004,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,11.9,0.4,0.013,29.8,0.026,0.003,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,11.9,0.4,0.013,29.8,0.026,0.003,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,14.4,0.4,0.013,35.0,0.026,0.004,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,14.4,0.4,0.013,35.0,0.026,0.004,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,14.4,0.4,0.013,35.0,0.026,0.003,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,14.4,0.4,0.013,35.0,0.026,0.003,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,14.4,0.4,0.013,29.8,0.026,0.004,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,14.4,0.4,0.013,29.8,0.026,0.004,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,14.4,0.4,0.013,29.8,0.026,0.003,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,14.4,0.4,0.013,29.8,0.026,0.003,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,14.4,0.4,0.013,35.0,0.026,0.004,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,14.4,0.4,0.013,35.0,0.026,0.004,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,14.4,0.4,0.013,35.0,0.026,0.003,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,14.4,0.4,0.013,35.0,0.026,0.003,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,14.4,0.4,0.013,29.8,0.026,0.004,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,14.4,0.4,0.013,29.8,0.026,0.004,20.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,14.4,0.4,0.013,29.8,0.026,0.003,17.0,0.2
2022-01-17,60.5,73.4,4.3,67.9,1017.4,14.4,0.4,0.013,29.8,0.026,0.003,20.0,0.2
2022-01-18,59.4,78.8,6.0,262.6,1017.9,15.2,0.5,0.043,40.7,0.036,,19.0,0.2
2022-01-18,59.4,78.8,6.0,262.6,1017.9,15.2,0.5,0.043,35.5,0.036,,19.0,0.2
2022-01-18,59.4,78.8,6.0,262.6,1017.9,15.2,0.5,0.043,40.7,0.036,,19.0,0.2
2022-01-18,59.4,78.8,6.0,262.6,1017.9,15.2,0.5,0.043,35.5,0.036,,19.0,0.2
2022-01-18,59.4,78.8,6.0,262.6,1017.9,8.8,0.5,0.043,40.7,0.036,,19.0,0.2
2022-01-18,59.4,78.8,6.0,262.6,1017.9,8.8,0.5,0.043,35.5,0.036,,19.0,0.2
2022-01-18,59.4,78.8,6.0,262.6,1017.9,8.8,0.5,0.043,40.7,0.036,,19.0,0.2
2022-01-18,59.4,78.8,6.0,262.6,1017.9,8.8,0.5,0.043,35.5,0.036,,19.0,0.2
2022-01-19,57.1,78.4,5.0,281.1,1020.6,20.6,0.6,0.035,36.6,0.03,,27.0,0.2
2022-01-19,57.1,78.4,5.0,281.1,1020.6,20.6,0.6,0.035,31.5,0.03,,27.0,0.2
2022-01-19,57.1,78.4,5.0,281.1,1020.6,20.6,0.6,0.035,36.6,0.03,,27.0,0.2
2022-01-19,57.1,78.4,5.0,281.1,1020.6,20.6,0.6,0.035,31.5,0.03,,27.0,0.2
2022-01-19,57.1,78.4,5.0,281.1,1020.6,14.8,0.6,0.035,36.6,0.03,,27.0,0.2
2022-01-19,57.1,78.4,5.0,281.1,1020.6,14.8,0.6,0.035,31.5,0.03,,27.0,0.2
2022-01-19,57.1,78.4,5.0,281.1,1020.6,14.8,0.6,0.035,36.6,0.03,,27.0,0.2
2022-01-19,57.1,78.4,5.0,281.1,1020.6,14.8,0.6,0.035,31.5,0.03,,27.0,0.2
2022-01-20,59.4,58.7,6.7,257.7,1022.1,9.0,0.8,0.124,46.6,0.036,,25.0,0.6
2022-01-20,59.4,58.7,6.7,257.7,1022.1,9.0,0.8,0.124,41.9,0.036,,25.0,0.6
2022-01-20,59.4,58.7,6.7,257.7,1022.1,9.0,0.8,0.124,46.6,0.036,,25.0,0.6
2022-01-20,59.4,58.7,6.7,257.7,1022.1,9.0,0.8,0.124,41.9,0.036,,25.0,0.6
2022-01-20,59.4,58.7,6.7,257.7,1022.1,9.7,0.8,0.124,46.6,0.036,,25.0,0.6
2022-01-20,59.4,58.7,6.7,257.7,1022.1,9.7,0.8,0.124,41.9,0.036,,25.0,0.6
2022-01-20,59.4,58.7,6.7,257.7,1022.1,9.7,0.8,0.124,46.6,0.036,,25.0,0.6
2022-01-20,59.4,58.7,6.7,257.7,1022.1,9.7,0.8,0.124,41.9,0.036,,25.0,0.6
2022-01-21,59.9,45.5,9.6,21.7,1016.1,7.0,1.0,0.117,38.9,0.039,,39.0,0.6
2022-01-21,59.9,45.5,9.6,21.7,1016.1,7.0,1.0,0.117,34.5,0.039,,39.0,0.6
2022-01-21,59.9,45.5,9.6,21.7,1016.1,7.0,1.0,0.117,38.9,0.039,,39.0,0.6
2022-01-21,59.9,45.5,9.6,21.7,1016.1,7.0,1.0,0.117,34.5,0.039,,39.0,0.6
2022-01-21,59.9,45.5,9.6,21.7,1016.1,7.4,1.0,0.117,38.9,0.039,,39.0,0.6
2022-01-21,59.9,45.5,9.6,21.7,1016.1,7.4,1.0,0.117,34.5,0.039,,39.0,0.6
2022-01-21,59.9,45.5,9.6,21.7,1016.1,7.4,1.0,0.117,38.9,0.039,,39.0,0.6
2022-01-21,59.9,45.5,9.6,21.7,1016.1,7.4,1.0,0.117,34.5,0.039,,39.0,0.6
2022-01-22,63.5,20.1,14.4,14.4,1016.5,4.5,0.4,0.023,36.6,0.04,,26.0,0.2
2022-01-22,63.5,20.1,14.4,14.4,1016.5,4.5,0.4,0.023,33.3,0.04,,26.0,0.2
2022-01-22,63.5,20.1,14.4,14.4,1016.5,4.5,0.4,0.023,36.6,0.04,,26.0,0.2
2022-01-22,63.5,20.1,14.4,14.4,1016.5,4.5,0.4,0.023,33.3,0.04,,26.0,0.2
2022-01-22,63.5,20.1,14.4,14.4,1016.5,4.8,0.4,0.023,36.6,0.04,,26.0,0.2
2022-01-22,63.5,20.1,14.4,14.4,1016.5,4.8,0.4,0.023,33.3,0.04,,26.0,0.2
2022-01-22,63.5,20.1,14.4,14.4,1016.5,4.8,0.4,0.023,36.6,0.04,,26.0,0.2
2022-01-22,63.5,20.1,14.4,14.4,1016.5,4.8,0.4,0.023,33.3,0.04,,26.0,0.2
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.9,0.8,0.045,40.6,0.036,0.006,16.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.9,0.8,0.045,40.6,0.036,0.006,18.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.9,0.8,0.045,40.6,0.036,0.006,16.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.9,0.8,0.045,40.6,0.036,0.006,18.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.9,0.8,0.045,36.8,0.036,0.006,16.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.9,0.8,0.045,36.8,0.036,0.006,18.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.9,0.8,0.045,36.8,0.036,0.006,16.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.9,0.8,0.045,36.8,0.036,0.006,18.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.9,0.7,0.045,40.6,0.036,0.006,16.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.9,0.7,0.045,40.6,0.036,0.006,18.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.9,0.7,0.045,40.6,0.036,0.006,16.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.9,0.7,0.045,40.6,0.036,0.006,18.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.9,0.7,0.045,36.8,0.036,0.006,16.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.9,0.7,0.045,36.8,0.036,0.006,18.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.9,0.7,0.045,36.8,0.036,0.006,16.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.9,0.7,0.045,36.8,0.036,0.006,18.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.7,0.8,0.045,40.6,0.036,0.006,16.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.7,0.8,0.045,40.6,0.036,0.006,18.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.7,0.8,0.045,40.6,0.036,0.006,16.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.7,0.8,0.045,40.6,0.036,0.006,18.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.7,0.8,0.045,36.8,0.036,0.006,16.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.7,0.8,0.045,36.8,0.036,0.006,18.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.7,0.8,0.045,36.8,0.036,0.006,16.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.7,0.8,0.045,36.8,0.036,0.006,18.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.7,0.7,0.045,40.6,0.036,0.006,16.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.7,0.7,0.045,40.6,0.036,0.006,18.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.7,0.7,0.045,40.6,0.036,0.006,16.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.7,0.7,0.045,40.6,0.036,0.006,18.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.7,0.7,0.045,36.8,0.036,0.006,16.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.7,0.7,0.045,36.8,0.036,0.006,18.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.7,0.7,0.045,36.8,0.036,0.006,16.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.7,0.7,0.045,36.8,0.036,0.006,18.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.1,0.8,0.045,40.6,0.036,0.006,16.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.1,0.8,0.045,40.6,0.036,0.006,18.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.1,0.8,0.045,40.6,0.036,0.006,16.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.1,0.8,0.045,40.6,0.036,0.006,18.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.1,0.8,0.045,36.8,0.036,0.006,16.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.1,0.8,0.045,36.8,0.036,0.006,18.0,1.8
2022-01-23,61.1,31.8,8.1,307.4,1019.9,6.1,0.8,0.045,36.8,0.036,0.006,16.0,1.8
